    lat    lon     lam1     lam2     lam3    V1_Up     V1_E     V1_N    V2_Up     V2_E     V2_N    V3_Up     V3_E     V3_N
  -20.0  105.0    8.687  0.90461  0.12658 -0.11828  0.25345  0.96009  0.85024 -0.47360  0.22977  0.51293  0.84349 -0.15948
  -20.0  110.0    2.416  0.75507  0.54631  0.04352  0.33699  0.94050 -0.31837 -0.88764  0.33278 -0.94697  0.31391 -0.06865
  -20.0  115.0   2.1744  0.89132  0.51185 -0.00041 -0.54435 -0.83886  0.18252  0.82473 -0.53527 -0.98320  0.15333 -0.09902
  -20.0  120.0   2.2142  0.86393  0.51826  0.01895 -0.65855 -0.75230  0.11952  0.74853 -0.65224 -0.99265  0.07755 -0.09289
  -20.0  125.0   2.1602  0.89433  0.51318  0.02098 -0.72117 -0.69244 -0.22838 -0.67774  0.69894  0.97335 -0.14347  0.17892
  -20.0  130.0   1.9291  0.94409  0.54502 -0.01457  0.72498  0.68862  0.21750  0.67450 -0.70551  0.97595 -0.13950  0.16751
  -20.0  135.0   1.8929  0.92822  0.56516 -0.06823  0.69469  0.71607 -0.07418 -0.71929  0.69074  0.99491 -0.00600  0.10061
  -20.0  140.0   2.2279  0.91742  0.48527 -0.04647  0.67008  0.74083  0.02621 -0.74056  0.67148  0.99858  0.05062  0.01685
  -20.0  145.0   2.4993  0.92771  0.42773 -0.09949  0.58590  0.80426 -0.04299 -0.81004  0.58479  0.99411  0.02360  0.10578
  -20.0   15.0   2.9179  1.10608  0.30748 -0.09545 -0.99406  0.05236 -0.14349  0.06579  0.98746 -0.98504  0.08674 -0.14892
  -20.0  150.0   2.4884  0.93807  0.42509 -0.07912  0.50004  0.86238 -0.11620 -0.86382  0.49021  0.99007 -0.06142  0.12645
  -20.0  155.0   2.4271  0.95803  0.42682 -0.07541  0.42841  0.90043 -0.12932 -0.89958  0.41717  0.98873 -0.08499  0.12324
  -20.0  160.0   2.1485  1.01902  0.45341 -0.11179  0.37291  0.92111 -0.13316 -0.92418  0.35799  0.98477 -0.08263  0.15297
  -20.0  165.0   2.0608  1.02514  0.46977  0.09132 -0.32198 -0.94233  0.00293  0.94637 -0.32308  0.99582  0.02674  0.08737
  -20.0  170.0   2.1094  1.12327  0.41873  0.13611 -0.26021 -0.95591  0.06866 -0.96009  0.27113  0.98831  0.10253  0.11281
  -20.0  175.0   2.0348  1.24477  0.39139  0.14287 -0.24258 -0.95955  0.03236 -0.96784  0.24949  0.98921  0.06670  0.13042
  -20.0  180.0   1.6845  1.25723  0.46823  0.15442 -0.26790 -0.95099  0.03326 -0.96058  0.27600  0.98745  0.07425  0.13942
  -20.0   20.0   2.9823  1.00221  0.33266 -0.41677 -0.79531  0.44020  0.20332  0.39043  0.89790 -0.88598  0.46372 -0.00102
  -20.0   25.0   2.2885  1.17649  0.36900 -0.74069  0.59229  0.31713  0.02545 -0.44694  0.89420  0.67137  0.67040  0.31597
  -20.0   30.0   1.6982  1.30827  0.44701 -0.07073  0.98430  0.16172 -0.09885  0.15441 -0.98305 -0.99259 -0.08551  0.08637
  -20.0   35.0   2.1583  1.31257  0.34951 -0.09165 -0.90468 -0.41612  0.08467 -0.42344  0.90196 -0.99219  0.04743  0.11540
  -20.0   40.0   2.2318  1.27834  0.34810 -0.12526 -0.85013 -0.51146  0.05403 -0.52060  0.85209 -0.99065  0.07910  0.11114
  -20.0   45.0   2.2051  1.24540  0.36178 -0.14710 -0.76685 -0.62474  0.03447 -0.63520  0.77158 -0.98852  0.09197  0.11987
  -20.0    5.0   3.1961  1.11526  0.27863  0.06304 -0.99342 -0.09564 -0.13300 -0.10334  0.98571 -0.98911 -0.04942 -0.13863
  -20.0   50.0   2.1674  1.19466  0.38355  0.15459  0.69899  0.69822 -0.03433  0.71009 -0.70327 -0.98738  0.08475  0.13377
  -20.0   55.0   2.0787  1.13891  0.41951  0.17381  0.62544  0.76067 -0.03273  0.77567 -0.63029 -0.98424  0.08466  0.15529
  -20.0   60.0   2.0744  1.09712  0.43636  0.18618  0.52521  0.83035 -0.01055  0.84615 -0.53284 -0.98246  0.09045  0.16308
  -20.0   65.0   2.2018  1.04791  0.43014  0.17046  0.44965  0.87679  0.01541  0.88849 -0.45865 -0.98524  0.09169  0.14453
  -20.0   70.0   2.2009  1.02770  0.43883  0.17089  0.40773  0.89697  0.00141  0.91026 -0.41404 -0.98529  0.07202  0.15498
  -20.0   75.0   2.0428  1.04581  0.46461  0.17397  0.37752  0.90951 -0.01750  0.92463 -0.38045 -0.98460  0.05027  0.16747
  -20.0   80.0   2.0758  1.08781  0.43945  0.17850  0.32693  0.92804  0.00439  0.94291 -0.33302 -0.98393  0.06351  0.16687
  -20.0   85.0   2.1006  1.10678  0.42695  0.18806  0.24131  0.95205  0.00118  0.96929 -0.24591 -0.98216  0.04737  0.18200
  -20.0   90.0   2.0983  1.09323  0.43297  0.20516  0.10680  0.97288  0.02561  0.99310 -0.11442 -0.97839  0.04839  0.20101
  -20.0   95.0   2.3378  0.99138  0.42914 -0.17514 -0.00016 -0.98454  0.13366  0.99074 -0.02394 -0.97543  0.13579  0.17350
  -25.0  -10.0    2.278  1.21276  0.35946 -0.17468  0.94841  0.26457 -0.11124 -0.28599  0.95175 -0.97832 -0.13682 -0.15546
  -25.0 -100.0   3.1669  0.81019  0.38729 -0.32148  0.89445 -0.31083  0.92774  0.23180 -0.29251  0.18959  0.38241  0.90433
  -25.0 -105.0   5.6653  0.75407  0.23183  0.51764 -0.63455  0.57393 -0.83213 -0.21735  0.51021  0.19901  0.74169  0.64054
  -25.0 -110.0   25.435  0.73346  0.05357 -0.35406  0.08112 -0.93170  0.93428 -0.01408 -0.35626 -0.04201 -0.99661 -0.07080
  -25.0 -115.0    5.757  0.57127  0.30124 -0.33658 -0.21310 -0.91722 -0.67542  0.73335  0.07748 -0.65614 -0.64559  0.39076
  -25.0 -120.0   4.0492  0.79354  0.30857  0.14799  0.47118  0.86953  0.03192 -0.88103  0.47198 -0.98847  0.04209  0.14543
  -25.0 -125.0   2.5277  1.12218  0.35034  0.02830  0.84210  0.53857  0.52810 -0.47006  0.70722 -0.84871 -0.26440  0.45801
  -25.0 -130.0   2.7981  1.14321  0.30977  0.15312  0.76013  0.63147  0.52771 -0.60316  0.59810 -0.83551 -0.24165  0.49349
  -25.0 -135.0   2.6913  1.07438  0.34256  0.03469  0.76964  0.63753  0.23667 -0.62610  0.74296 -0.97097 -0.12512  0.20387
  -25.0 -140.0    2.234  1.41871  0.31261 -0.01228  0.84201  0.53932  0.02239 -0.53899  0.84201 -0.99967 -0.02242  0.01223
  -25.0 -145.0   2.1382  1.51347  0.30656 -0.06955  0.87844  0.47276  0.00090 -0.47385  0.88060 -0.99758 -0.06167 -0.03216
  -25.0  -15.0    2.215  1.27139  0.35226 -0.18727  0.90336  0.38583 -0.08752 -0.40656  0.90942 -0.97840 -0.13654 -0.15520
  -25.0 -150.0   2.0776  1.50221  0.31812 -0.13093  0.98798  0.08216  0.02399 -0.07970  0.99653 -0.99110 -0.13245  0.01327
  -25.0 -155.0   1.8905  1.52826  0.34338 -0.14071  0.99001  0.00855 -0.01886 -0.01131  0.99976 -0.98987 -0.14051 -0.02026
  -25.0 -160.0    1.634  1.47387  0.41217 -0.18675  0.88429  0.42796 -0.00166 -0.43590  0.89999 -0.98241 -0.16737 -0.08287
  -25.0 -165.0   1.4561  1.37777  0.49470 -0.19706  0.72289  0.66227 -0.05052  0.66713 -0.74323 -0.97909 -0.17992 -0.09494
  -25.0 -170.0   1.3693  1.30391  0.55602 -0.16305  0.47522  0.86463  0.06458 -0.86933  0.48999  0.98450  0.13573  0.11105
  -25.0 -175.0   1.4493  1.31501  0.52096 -0.13694  0.21422  0.96714  0.07896 -0.97087  0.22622  0.98743  0.10735  0.11604
  -25.0  -20.0   2.2423  1.31453  0.33636 -0.22532  0.74229  0.63106  0.01067 -0.64580  0.76344 -0.97423 -0.17876 -0.13759
  -25.0  -25.0   2.8521  1.07088  0.32417  0.14556 -0.42432 -0.89374  0.21351 -0.86860  0.44716 -0.96604 -0.25591 -0.03583
  -25.0  -30.0   3.3373  0.66410  0.44734 -0.11184  0.34355  0.93245 -0.26743  0.89332 -0.36120 -0.95706 -0.28977 -0.00804
  -25.0  -35.0    3.281  0.57598  0.52449  0.00987  0.45744  0.88919  0.57810 -0.72817  0.36819  0.81590  0.51041 -0.27164
  -25.0  -40.0   2.7912  0.78090  0.45573 -0.07820  0.54141  0.83711 -0.12424 -0.83843  0.53066  0.98917 -0.06251  0.13283
  -25.0  -45.0   2.0108  1.02590  0.48159 -0.04788  0.65464  0.75442  0.05074 -0.75272  0.65638  0.99756  0.06971  0.00283
  -25.0   -5.0   2.2999  1.18572  0.36408  0.15138 -0.96299 -0.22302 -0.13822 -0.24402  0.95987 -0.97876 -0.11448 -0.17004
  -25.0  -50.0   1.8159  1.10282  0.49578  0.05013 -0.78593 -0.61628 -0.00315 -0.61717  0.78682 -0.99874 -0.03750 -0.03341
  -25.0  -55.0   1.7718  1.11199  0.50359  0.05224 -0.87573 -0.47997 -0.00099 -0.48067  0.87690 -0.99863 -0.04534 -0.02597
  -25.0  -60.0   1.6507  1.07116  0.56131 -0.00348 -0.91633 -0.40042 -0.01237 -0.40035  0.91628 -0.99992  0.00814 -0.00994
  -25.0  -65.0   1.7222  1.03068  0.55930  0.06956  0.94756  0.31192 -0.02138 -0.31119  0.95011  0.99735 -0.07276 -0.00138
  -25.0  -70.0   1.7828  0.98559  0.56502  0.04745  0.96916  0.24182  0.00042 -0.24211  0.97025  0.99887 -0.04594 -0.01190
  -25.0  -75.0   1.9289  0.93415  0.55099  0.09010  0.98279  0.16125 -0.02889 -0.15926  0.98681  0.99551 -0.09357  0.01405
  -25.0  -80.0   2.2162  0.86526  0.51762  0.11172  0.98933  0.09348  0.00023 -0.09409  0.99556  0.99374 -0.11120 -0.01074
  -25.0  -85.0   2.6589  0.77241  0.48330  0.08605  0.99603  0.02262  0.00821 -0.02342  0.99969  0.99626 -0.08583 -0.01019
  -25.0  -90.0   3.0744  0.65485  0.49297  0.03032  0.99769 -0.06079 -0.03763  0.06191  0.99737  0.99883 -0.02795  0.03942
  -25.0  -95.0   3.1205  0.62521  0.50897 -0.09186  0.98059 -0.17321  0.88906  0.00243 -0.45779  0.44848  0.19605  0.87203
  -25.0    0.0    2.471  1.15036  0.34929  0.13299 -0.96593 -0.22201 -0.14292 -0.24035  0.96011 -0.98076 -0.09595 -0.17002
  -25.0   10.0   3.0141  1.10460  0.29814 -0.02130  0.95643  0.29120 -0.24383 -0.28744  0.92624  0.96958 -0.05127  0.23933
  -25.0  100.0   3.5613  0.57524  0.48278 -0.12083 -0.02928 -0.99224  0.21195  0.97575 -0.05460 -0.96978  0.21691  0.11169
  -25.0  105.0   4.4386  0.89342  0.24941  0.03913  0.22825  0.97282 -0.99261 -0.10304  0.06411  0.11487 -0.96813  0.22253
  -25.0  110.0   2.5114  0.80031  0.49483  0.06879  0.38087  0.92207 -0.51908 -0.77563  0.35911  0.85195 -0.50333  0.14434
  -25.0  115.0   2.5418  0.75218  0.51921  0.03912 -0.52202 -0.85203  0.37770  0.79715 -0.47105 -0.92510  0.30339 -0.22835
  -25.0  120.0   2.7302  0.91555  0.39742  0.04353 -0.61717 -0.78562  0.37593  0.73869 -0.55947 -0.92562  0.27099 -0.26417
  -25.0  125.0    2.188  0.99974  0.45355 -0.00666 -0.65407 -0.75641 -0.24417 -0.73246  0.63552  0.96971 -0.18892  0.15482
  -25.0  130.0   1.7773  1.03438  0.53984  0.02678  0.66722  0.74438  0.23315  0.71995 -0.65370  0.97207 -0.19105  0.13628
  -25.0  135.0   1.7784  0.98722  0.56497 -0.00053  0.62396  0.78145 -0.12537 -0.77533  0.61899  0.99211 -0.09764  0.07864
  -25.0  140.0   1.9014  0.97517  0.53505  0.00691  0.60165  0.79873 -0.06900 -0.79655  0.60062  0.99759 -0.05927  0.03601
  -25.0  145.0   1.8375  0.96634  0.55900  0.01474  0.54765  0.83658 -0.14139 -0.82712  0.54395  0.98984 -0.12630  0.06524
  -25.0   15.0   3.3936  1.01043  0.28973 -0.10454 -0.93365 -0.34259 -0.27595 -0.30372  0.91193 -0.95547  0.18986 -0.22589
  -25.0  150.0   1.9471  0.98107  0.51964 -0.07136  0.45739  0.88640 -0.16858 -0.88141  0.44124  0.98310 -0.11794  0.14001
  -25.0  155.0   1.9174  0.99541  0.52033 -0.10317  0.38695  0.91631 -0.14592 -0.91715  0.37087  0.98390 -0.09545  0.15108
  -25.0  160.0   1.9259  1.04194  0.49477 -0.10893  0.35991  0.92661 -0.07946 -0.93232  0.35279  0.99087 -0.03520  0.13016
  -25.0  165.0   1.6829  1.02862  0.57363 -0.12701  0.29862  0.94588 -0.04722 -0.95435  0.29495  0.99078 -0.00721  0.13531
  -25.0  170.0   1.9308  1.13237  0.45403 -0.11239  0.28284  0.95256  0.09790 -0.95082  0.29387  0.98883  0.12628  0.07917
  -25.0  175.0   1.9762  1.26264  0.39734 -0.08396  0.23166  0.96917  0.07167 -0.96868  0.23775  0.99389  0.08942  0.06472
  -25.0  180.0   1.6283  1.28842  0.47280 -0.12023  0.20757  0.97080  0.07311 -0.97339  0.21718  0.99005  0.09708  0.10186
  -25.0   20.0   2.7728  0.85964  0.41746 -0.32465 -0.82587 -0.46103 -0.35305 -0.34639  0.86912 -0.87747  0.44493 -0.17912
  -25.0   25.0   14.146  0.43968  0.15941 -0.79856 -0.02214 -0.60151 -0.47286 -0.59526  0.64967 -0.37244  0.80322  0.46489
  -25.0   30.0   1.9682  0.93644  0.53811 -0.01343  0.84104 -0.54081 -0.32187  0.50844  0.79868  0.94669  0.18480  0.26388
  -25.0   35.0   1.9585  1.38461  0.36664  0.01101  0.99753  0.06931 -0.05268  0.06979 -0.99617 -0.99855  0.00732  0.05332
  -25.0   40.0   2.2449  1.37155  0.32193 -0.07818 -0.89251 -0.44420  0.06257 -0.44908  0.89130 -0.99497  0.04189  0.09095
  -25.0   45.0   2.3704  1.30391  0.32123 -0.10902 -0.79665 -0.59452  0.03553 -0.60083  0.79859 -0.99340  0.06594  0.09381
  -25.0    5.0   2.6942  1.11253  0.33123  0.10180 -0.96455 -0.24347 -0.15268 -0.25699  0.95428 -0.98302 -0.05997 -0.17343
  -25.0   50.0   2.3813  1.22837  0.33960 -0.12341 -0.70518 -0.69821  0.04004 -0.70655  0.70653 -0.99155  0.05923  0.11543
  -25.0   55.0   2.3637  1.17302  0.35825 -0.13738 -0.60923 -0.78100  0.03169 -0.79078  0.61128 -0.99001  0.05923  0.12794
  -25.0   60.0   2.4599  1.09063  0.37007 -0.13387 -0.52104 -0.84297 -0.01574 -0.84940  0.52751 -0.99087  0.08389  0.10551
  -25.0   65.0    2.607  1.03796  0.36666  0.11686  0.46236  0.87896 -0.00814  0.88544 -0.46468 -0.99312  0.04715  0.10723
  -25.0   70.0   2.5837  1.03038  0.37274  0.11709  0.44315  0.88877  0.01373  0.89412 -0.44762 -0.99303  0.06461  0.09861
  -25.0   75.0    2.463  1.04600  0.38504  0.13364  0.43627  0.88983 -0.00417  0.89813 -0.43971 -0.99102  0.05505  0.12185
  -25.0   80.0   2.3905  1.07832  0.38496  0.15967  0.40698  0.89937  0.02568 -0.91247  0.40834 -0.98684  0.04210  0.15615
  -25.0   85.0   2.2573  1.08368  0.40585 -0.17711 -0.33915 -0.92391 -0.05776  0.94072 -0.33424 -0.98249  0.00583  0.18620
  -25.0   90.0   2.3936  1.07454  0.38626 -0.18637 -0.24080 -0.95251  0.06412  0.96445 -0.25636 -0.98039  0.10885  0.16430
  -25.0   95.0   2.9553  0.94865  0.35448 -0.14767 -0.13062 -0.98037  0.10894  0.98306 -0.14738 -0.98302  0.12856  0.13094
  -30.0  -10.0   1.9339  1.18674  0.43241 -0.20127  0.94009  0.27516 -0.14892 -0.30701  0.93998 -0.96815 -0.14821 -0.20179
  -30.0 -100.0   3.3152  0.75652  0.39499  0.17135 -0.71384  0.67903  0.98110  0.18650 -0.05151 -0.08987  0.67502  0.73230
  -30.0 -105.0   3.9258  0.77887  0.32421 -0.18598  0.34194 -0.92114 -0.89499 -0.44583  0.01520 -0.40547  0.82723  0.38894
  -30.0 -110.0   20.549  1.17302  0.04111  0.30308 -0.00346  0.95296 -0.95029 -0.07601  0.30195  0.07139 -0.99710 -0.02633
  -30.0 -115.0   8.6173  0.44382  0.26003 -0.09769 -0.21331 -0.97209 -0.78810  0.61305 -0.05533 -0.60774 -0.76070  0.22800
  -30.0 -120.0   4.0273  0.70607  0.34857 -0.01691  0.38851  0.92129  0.27050 -0.88528  0.37830 -0.96257 -0.25561  0.09012
  -30.0 -125.0   3.3899  0.95478  0.30662 -0.08176  0.49577  0.86460  0.03741 -0.86537  0.49974 -0.99595 -0.07321 -0.05220
  -30.0 -130.0   2.7408  1.10774  0.32708  0.17465 -0.55939 -0.81030 -0.05886  0.81554 -0.57569 -0.98287 -0.14824 -0.10951
  -30.0 -135.0   2.7161  1.21263  0.30143  0.07642 -0.53673 -0.84029 -0.25519  0.80415 -0.53686 -0.96387 -0.25546  0.07551
  -30.0 -140.0   3.1506  1.23205  0.25599  0.02801  0.54330  0.83907  0.16973 -0.82980  0.53163 -0.98509 -0.12753  0.11546
  -30.0 -145.0   2.7517  1.33699  0.27013  0.00087  0.64743  0.76213  0.14638 -0.75400  0.64036 -0.98923 -0.11101  0.09543
  -30.0  -15.0    1.902  1.27792  0.40807 -0.22356  0.90452  0.36314 -0.11565 -0.39456  0.91157 -0.96780 -0.16180 -0.19281
  -30.0 -150.0   2.3452  1.47428  0.28681 -0.05756  0.72973  0.68131  0.07663 -0.67720  0.73180 -0.99540 -0.09434  0.01694
  -30.0 -155.0   2.0751  1.38296  0.34599 -0.13369  0.74041  0.65873 -0.05773  0.65775 -0.75102 -0.98934 -0.13843 -0.04520
  -30.0 -160.0   1.7413  1.32590  0.42990 -0.18003  0.81177  0.55553 -0.10162  0.54639 -0.83134 -0.97840 -0.20611 -0.01587
  -30.0 -165.0    1.542  1.34351  0.47911 -0.16131  0.82042  0.54853 -0.10244  0.53889 -0.83612 -0.98157 -0.19107 -0.00289
  -30.0 -170.0   1.4374  1.31560  0.52496 -0.14078  0.79976  0.58357  0.05377 -0.58240  0.81112  0.98858  0.14557  0.03899
  -30.0 -175.0   1.4349  1.33343  0.51901 -0.12048  0.41196  0.90320  0.07497 -0.90345  0.42208  0.98988  0.11856  0.07797
  -30.0  -20.0   1.8601  1.28834  0.41391 -0.27259  0.77079  0.57583 -0.01324 -0.60145  0.79880 -0.96204 -0.21012 -0.17415
  -30.0  -25.0   2.0739  1.13838  0.41982 -0.25433  0.48730  0.83538  0.14275 -0.83541  0.53077 -0.95652 -0.25424 -0.14291
  -30.0  -30.0     2.61  0.80672  0.47078 -0.12600  0.35896  0.92481  0.17040 -0.91055  0.37664  0.97729  0.20504  0.05356
  -30.0  -35.0   2.8819  0.65870  0.52227  0.07008 -0.41989 -0.90487 -0.17335 -0.89842  0.40347 -0.98236  0.12858 -0.13574
  -30.0  -40.0   2.6818  0.68819  0.53766  0.07646  0.56718  0.82004  0.21834 -0.81201  0.54126  0.97287  0.13766 -0.18592
  -30.0  -45.0   2.4815  0.89074  0.44859  0.03385  0.67910  0.73327 -0.10331 -0.72738  0.67841  0.99407 -0.09871  0.04554
  -30.0   -5.0   2.1672  1.15016  0.39845 -0.16029  0.95472  0.25065 -0.14926 -0.27446  0.94994  0.97572  0.11485  0.18649
  -30.0  -50.0   1.8102  1.03571  0.52934 -0.05268  0.78916  0.61193 -0.02760 -0.61370  0.78906  0.99823  0.02468  0.05411
  -30.0  -55.0    1.682  1.07954  0.54651  0.04937 -0.87767 -0.47671  0.00205 -0.47720  0.87879 -0.99878 -0.04436 -0.02176
  -30.0  -60.0   1.6012  1.07813  0.57470  0.03160  0.93459  0.35432 -0.02389 -0.35369  0.93506  0.99922 -0.03801  0.01115
  -30.0  -65.0   1.6757  1.06007  0.55873  0.04740  0.97377  0.22255  0.00235 -0.22291  0.97484  0.99887 -0.04568 -0.01285
  -30.0  -70.0   1.7391  1.02004  0.55936  0.05436  0.98940  0.13463 -0.00038 -0.13481  0.99087  0.99852 -0.05392 -0.00695
  -30.0  -75.0    1.955  0.96856  0.52425  0.08672  0.99515  0.04633  0.00619 -0.04704  0.99887  0.99621 -0.08633 -0.01024
  -30.0  -80.0    2.268  0.89930  0.48655  0.09778  0.99427 -0.04326  0.01143  0.04235  0.99904  0.99514 -0.09818 -0.00723
  -30.0  -85.0    2.713  0.80802  0.45259  0.07181  0.98674 -0.14553  0.02981  0.14372  0.98917  0.99697 -0.07537 -0.01910
  -30.0  -90.0   3.1196  0.69373  0.45858  0.03542  0.95913 -0.28073  0.06940  0.27786  0.95811  0.99696 -0.05342 -0.05673
  -30.0  -95.0   3.2148  0.57824  0.53456 -0.03644  0.88495 -0.46426  0.63284  0.37998  0.67463  0.77342 -0.26922 -0.57388
  -30.0    0.0   2.5932  1.12592  0.33999 -0.10449  0.94689  0.30411 -0.17138 -0.31836  0.93235  0.97965  0.04530  0.19554
  -30.0   10.0   3.6589  0.92071  0.29437 -0.02481  0.88809  0.45899 -0.20232 -0.45410  0.86768  0.97901 -0.07134  0.19094
  -30.0  100.0   5.3621  1.10889  0.16572 -0.18770  0.06714  0.97993 -0.74241 -0.66292 -0.09678 -0.64312  0.74567 -0.17428
  -30.0  105.0   3.6841  0.78518  0.34139 -0.06180 -0.28545 -0.95640 -0.76003 -0.60764  0.23047 -0.64694  0.74114 -0.17940
  -30.0  110.0   2.8076  0.77752  0.45600  0.00710  0.41389  0.91030 -0.66631 -0.67683  0.31293  0.74564 -0.60877  0.27098
  -30.0  115.0   3.4669  0.77316  0.37095  0.09047 -0.48642 -0.86903 -0.55547 -0.74891  0.36136  0.82660 -0.45003  0.33795
  -30.0  120.0   2.4242  1.08073  0.37878 -0.01600  0.54201  0.84022 -0.32473 -0.79759  0.50832 -0.94567  0.26471 -0.18877
  -30.0  125.0    1.871  1.11586  0.47548 -0.05392 -0.60679 -0.79303  0.29421  0.74928 -0.59332 -0.95422  0.26530 -0.13812
  -30.0  130.0   1.6802  1.06206  0.55607 -0.04251 -0.61664 -0.78610 -0.28096 -0.74768  0.60170  0.95878 -0.24644  0.14147
  -30.0  135.0   1.7267  1.01315  0.56702  0.00282  0.57048  0.82131  0.15223  0.81149 -0.56418  0.98834 -0.12662  0.08456
  -30.0  140.0    1.803  1.00986  0.54491  0.03316  0.54820  0.83569 -0.04792 -0.83432  0.54920  0.99830 -0.05825 -0.00139
  -30.0  145.0   1.7342  1.00883  0.56743  0.05806  0.51133  0.85742 -0.14854 -0.84488  0.51391  0.98720 -0.15720  0.02690
  -30.0   15.0    3.943  0.77981  0.32384 -0.04364 -0.81489 -0.57797 -0.12274 -0.56977  0.81259 -0.99148  0.10640 -0.07515
  -30.0  150.0   1.7858  1.00536  0.55313  0.00494  0.44754  0.89425 -0.21743 -0.87239  0.43780  0.97606 -0.19660  0.09300
  -30.0  155.0   1.7834  1.01285  0.54972 -0.08345  0.39035  0.91688 -0.13359 -0.91616  0.37789  0.98752 -0.09095  0.12860
  -30.0  160.0   1.6859  1.04326  0.56451 -0.09790  0.37035  0.92372 -0.11954 -0.92583  0.35853  0.98799 -0.07532  0.13492
  -30.0  165.0   1.6997  1.06023  0.55095  0.12676 -0.34479 -0.93008 -0.05408 -0.93865  0.34060  0.99046 -0.00712  0.13763
  -30.0  170.0    1.729  1.10863  0.51777  0.15204 -0.31814 -0.93577  0.05783 -0.94229  0.32976  0.98668  0.10425  0.12487
  -30.0  175.0   1.7664  1.22166  0.45970 -0.13133  0.25444  0.95813 -0.08380  0.96019 -0.26647  0.98779  0.11528  0.10478
  -30.0  180.0   1.5351  1.27686  0.50610  0.12218 -0.20525 -0.97105 -0.06968  0.97420 -0.21468 -0.99006 -0.09389 -0.10473
  -30.0   20.0   3.5916  0.83785  0.32908  0.12944  0.64308  0.75478 -0.47875 -0.62606  0.61551  0.86836 -0.44102  0.22684
  -30.0   25.0   2.1752  1.09054  0.41767  0.40755  0.18199  0.89486 -0.48678  0.87240  0.04428 -0.77263 -0.45365  0.44414
  -30.0   30.0   7.8227  0.69379  0.18286  0.34051 -0.61556  0.71073 -0.89936 -0.43370  0.05526  0.27423 -0.65802 -0.70129
  -30.0   35.0   2.1445  0.95365  0.48482 -0.07837  0.92793 -0.36442 -0.57061  0.25799  0.77964  0.81747  0.26905  0.50927
  -30.0   40.0   2.0285  1.33796  0.36624 -0.01431  0.99150  0.12931 -0.05905 -0.12994  0.98976  0.99815  0.00653  0.06040
  -30.0   45.0   2.2803  1.36091  0.31969  0.03191  0.85485  0.51789 -0.00783  0.51836 -0.85513 -0.99946  0.02323  0.02323
  -30.0    5.0   3.2039  1.04981  0.29522 -0.07114  0.93221  0.35487 -0.16508 -0.36187  0.91750  0.98371  0.00669  0.17963
  -30.0   50.0   2.4874  1.28563  0.31030 -0.06541 -0.73121 -0.67901  0.01006 -0.68091  0.73230 -0.99781  0.04107  0.05189
  -30.0   55.0   2.7196  1.15406  0.31627 -0.06522 -0.64253 -0.76348 -0.02730 -0.76368  0.64502 -0.99750  0.06291  0.03227
  -30.0   60.0   2.9787  1.05573  0.31552 -0.05530 -0.56854 -0.82079 -0.01373 -0.82154  0.56999 -0.99838  0.04279  0.03762
  -30.0   65.0   3.0617  0.99813  0.32467 -0.06511 -0.52719 -0.84725 -0.01171 -0.84859  0.52892 -0.99781  0.04435  0.04908
  -30.0   70.0   3.0299  1.00093  0.32694  0.06797  0.50531  0.86026 -0.03528  0.86293 -0.50409 -0.99706  0.00391  0.07648
  -30.0   75.0   2.9329  1.05067  0.32198  0.07012  0.51049  0.85702  0.04844 -0.85986  0.50822 -0.99636 -0.00588  0.08502
  -30.0   80.0   2.8267  1.09299  0.32132  0.10553  0.51142  0.85283 -0.01538 -0.85668  0.51563 -0.99430  0.06753  0.08253
  -30.0   85.0   2.6497  1.06891  0.35072  0.13705  0.46913  0.87243 -0.03518 -0.87788  0.47758 -0.98994  0.09614  0.10382
  -30.0   90.0    3.005  1.03398  0.31978 -0.13653 -0.36869 -0.91947  0.08836  0.91993 -0.38199 -0.98669  0.13340  0.09302
  -30.0   95.0   3.6895  0.89192  0.30196 -0.10871 -0.25022 -0.96207  0.18506  0.94579 -0.26690 -0.97670  0.20705  0.05651
  -35.0  -10.0   2.1208  1.16394  0.40200 -0.18823  0.94255  0.27598 -0.10200 -0.29824  0.94902  0.97681  0.15049  0.15228
  -35.0 -100.0   3.4334  0.81299  0.35626  0.01858  0.56418 -0.82544  0.73321  0.55359  0.39488  0.67974 -0.61256 -0.40338
  -35.0 -105.0   7.7875  0.48307  0.26407  0.06692 -0.29260  0.95389 -0.73406 -0.66196 -0.15155  0.67578 -0.69007 -0.25908
  -35.0 -110.0   19.266  1.62061  0.03165 -0.15209 -0.02877 -0.98795 -0.95388 -0.25748  0.15435 -0.25881  0.96586  0.01171
  -35.0 -115.0   6.3771  0.59590  0.26137 -0.02384 -0.19053 -0.98139 -0.92022  0.38780 -0.05293  0.39067  0.90184 -0.18457
